[tok] class=PreTrainedTokenizerFast fast=True src=tokenizer.json
[info] minority classes per head (from TRAIN): [[1, 5], [1, 5], [1, 5]]
>> Grad checkpointing: False
[epoch 17] step 42/44: loss=0.0943 
[epoch 17] step 44/44: loss=0.0935 
[epoch 17] val_loss=1.4744 qwk=('0.6009', '0.5516', '0.6098') averageQWK=0.5874 macroEMD=0.1942 tailR0=('0.2391', '0.1250', '0.0000') tailR0avg=0.1214
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    6    0    0
     0    9   41    4    0
     0    2   91   29    4
     0    0   26   78   12
     0    0    0   12   11
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    3    1    0
     0    7   43    2    0
     0    5   82   34    1
     0    1   33   95    4
     0    0    1    8    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    2    0    0
     0   27   40    1    0
     0   18  113   21    0
     0    1   30   68    2
     0    0    0    2    0
[epoch 18] step 2/44: loss=0.0633 
[epoch 18] step 4/44: loss=0.0747 
[epoch 18] step 6/44: loss=0.0778 
[epoch 18] step 8/44: loss=0.0804 
[epoch 18] step 10/44: loss=0.0817 
[epoch 18] step 12/44: loss=0.0810 
[epoch 18] step 14/44: loss=0.0779 
[epoch 18] step 16/44: loss=0.0772 
[epoch 18] step 18/44: loss=0.0775 
[epoch 18] step 20/44: loss=0.0773 
[epoch 18] step 22/44: loss=0.0761 
[epoch 18] step 24/44: loss=0.0764 
[epoch 18] step 26/44: loss=0.0781 
[epoch 18] step 28/44: loss=0.0788 
[epoch 18] step 30/44: loss=0.0772 
[epoch 18] step 32/44: loss=0.0774 
[epoch 18] step 34/44: loss=0.0786 
[epoch 18] step 36/44: loss=0.0789 
[epoch 18] step 38/44: loss=0.0785 
[epoch 18] step 40/44: loss=0.0781 
[epoch 18] step 42/44: loss=0.0791 
[epoch 18] step 44/44: loss=0.0805 
[epoch 18] val_loss=1.4957 qwk=('0.6084', '0.5608', '0.6529') averageQWK=0.6073 macroEMD=0.1909 tailR0=('0.1304', '0.1250', '0.0000') tailR0avg=0.0851
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    5    0    0
     0   13   38    3    0
     0    7   92   25    2
     0    0   32   80    4
     0    0    0   17    6
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    1    2    0
     0   11   37    4    0
     0    7   81   33    1
     0    2   27  103    1
     0    0    1    8    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   29   39    0    0
     0   17  112   23    0
     0    0   28   72    1
     0    0    0    2    0
[epoch 19] step 2/44: loss=0.0632 
[epoch 19] step 4/44: loss=0.0729 
[epoch 19] step 6/44: loss=0.0753 
[epoch 19] step 8/44: loss=0.0737 
[epoch 19] step 10/44: loss=0.0723 
[epoch 19] step 12/44: loss=0.0694 
[epoch 19] step 14/44: loss=0.0722 
[epoch 19] step 16/44: loss=0.0704 
[epoch 19] step 18/44: loss=0.0697 
[epoch 19] step 20/44: loss=0.0684 
[epoch 19] step 22/44: loss=0.0714 
[epoch 19] step 24/44: loss=0.0714 
[epoch 19] step 26/44: loss=0.0715 
[epoch 19] step 28/44: loss=0.0711 
[epoch 19] step 30/44: loss=0.0699 
[epoch 19] step 32/44: loss=0.0705 
[epoch 19] step 34/44: loss=0.0710 
[epoch 19] step 36/44: loss=0.0698 
[epoch 19] step 38/44: loss=0.0699 
[epoch 19] step 40/44: loss=0.0692 
[epoch 19] step 42/44: loss=0.0697 
[epoch 19] step 44/44: loss=0.0687 
[epoch 19] val_loss=1.6035 qwk=('0.5965', '0.5520', '0.6197') averageQWK=0.5894 macroEMD=0.1919 tailR0=('0.0870', '0.1250', '0.0000') tailR0avg=0.0707
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    5    0    0
     0    6   45    3    0
     0    0  103   22    1
     0    0   30   85    1
     0    0    0   19    4
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    1    2    0
     0    8   38    6    0
     0    6   76   39    1
     0    1   23  108    1
     0    0    0    9    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   24   42    2    0
     0   17  108   27    0
     0    0   25   74    2
     0    0    0    2    0
[epoch 20] step 2/44: loss=0.0594 
[epoch 20] step 4/44: loss=0.0606 
[epoch 20] step 6/44: loss=0.0589 
[epoch 20] step 8/44: loss=0.0565 
[epoch 20] step 10/44: loss=0.0545 
[epoch 20] step 12/44: loss=0.0552 
[epoch 20] step 14/44: loss=0.0555 
[epoch 20] step 16/44: loss=0.0566 
[epoch 20] step 18/44: loss=0.0572 
[epoch 20] step 20/44: loss=0.0565 
[epoch 20] step 22/44: loss=0.0559 
[epoch 20] step 24/44: loss=0.0560 
[epoch 20] step 26/44: loss=0.0561 
[epoch 20] step 28/44: loss=0.0552 
[epoch 20] step 30/44: loss=0.0551 
[epoch 20] step 32/44: loss=0.0546 
[epoch 20] step 34/44: loss=0.0537 
[epoch 20] step 36/44: loss=0.0535 
[epoch 20] step 38/44: loss=0.0529 
[epoch 20] step 40/44: loss=0.0534 
[epoch 20] step 42/44: loss=0.0531 
[epoch 20] step 44/44: loss=0.0524 
[epoch 20] val_loss=1.6433 qwk=('0.6318', '0.6017', '0.6307') averageQWK=0.6214 macroEMD=0.1831 tailR0=('0.2174', '0.1250', '0.0000') tailR0avg=0.1141
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    5    0    0
     0   17   34    3    0
     0    6   95   22    3
     0    0   35   73    8
     0    0    0   13   10
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    2    1    0
     0    7   44    1    0
     0    5   91   25    1
     0    1   31   99    2
     0    0    0    9    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   31   33    4    0
     0   24   98   30    0
     0    1   18   81    1
     0    0    0    2    0
[epoch 21] step 2/44: loss=0.0369 
[epoch 21] step 4/44: loss=0.0385 
[epoch 21] step 6/44: loss=0.0433 
[epoch 21] step 8/44: loss=0.0428 
[epoch 21] step 10/44: loss=0.0479 
[epoch 21] step 12/44: loss=0.0490 
[epoch 21] step 14/44: loss=0.0494 
[epoch 21] step 16/44: loss=0.0487 
[epoch 21] step 18/44: loss=0.0485 
[epoch 21] step 20/44: loss=0.0476 
[epoch 21] step 22/44: loss=0.0459 
[epoch 21] step 24/44: loss=0.0454 
[epoch 21] step 26/44: loss=0.0448 
[epoch 21] step 28/44: loss=0.0450 
[epoch 21] step 30/44: loss=0.0445 
[epoch 21] step 32/44: loss=0.0441 
[epoch 21] step 34/44: loss=0.0439 
[epoch 21] step 36/44: loss=0.0442 
[epoch 21] step 38/44: loss=0.0442 
[epoch 21] step 40/44: loss=0.0438 
[epoch 21] step 42/44: loss=0.0433 
[epoch 21] step 44/44: loss=0.0432 
[epoch 21] val_loss=1.6755 qwk=('0.6199', '0.5857', '0.6553') averageQWK=0.6203 macroEMD=0.1806 tailR0=('0.1087', '0.0833', '0.0000') tailR0avg=0.0640
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    5    0    0
     0   16   35    3    0
     0    7   99   19    1
     0    0   37   76    3
     0    0    0   18    5
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    2    1    0
     0   17   32    3    0
     0   14   82   25    1
     0    3   32   95    3
     0    0    1    9    2
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   35   31    2    0
     0   21  112   19    0
     0    1   27   71    2
     0    0    0    2    0
[epoch 22] step 2/44: loss=0.0231 
[epoch 22] step 4/44: loss=0.0299 
[epoch 22] step 6/44: loss=0.0352 
[epoch 22] step 8/44: loss=0.0345 
[epoch 22] step 10/44: loss=0.0355 
[epoch 22] step 12/44: loss=0.0341 
[epoch 22] step 14/44: loss=0.0360 
[epoch 22] step 16/44: loss=0.0376 
[epoch 22] step 18/44: loss=0.0372 
[epoch 22] step 20/44: loss=0.0367 
[epoch 22] step 22/44: loss=0.0364 
[epoch 22] step 24/44: loss=0.0368 
[epoch 22] step 26/44: loss=0.0372 
[epoch 22] step 28/44: loss=0.0368 
[epoch 22] step 30/44: loss=0.0364 
[epoch 22] step 32/44: loss=0.0381 
[epoch 22] step 34/44: loss=0.0377 
[epoch 22] step 36/44: loss=0.0373 
[epoch 22] step 38/44: loss=0.0377 
[epoch 22] step 40/44: loss=0.0386 
[epoch 22] step 42/44: loss=0.0384 
[epoch 22] step 44/44: loss=0.0379 
[epoch 22] val_loss=1.7312 qwk=('0.6188', '0.5542', '0.6488') averageQWK=0.6073 macroEMD=0.1873 tailR0=('0.1739', '0.1250', '0.0000') tailR0avg=0.0996
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    5    0    0
     0   14   37    3    0
     0    7   95   21    3
     0    0   33   75    8
     0    0    0   15    8
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    1    2    0
     0   11   35    6    0
     0   11   69   41    1
     0    1   24  105    3
     0    0    0    9    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   40   27    1    0
     0   29  102   21    0
     0    3   23   73    2
     0    0    1    1    0
[epoch 23] step 2/44: loss=0.0246 
[epoch 23] step 4/44: loss=0.0229 
[epoch 23] step 6/44: loss=0.0235 
[epoch 23] step 8/44: loss=0.0251 
[epoch 23] step 10/44: loss=0.0252 
[epoch 23] step 12/44: loss=0.0254 
[epoch 23] step 14/44: loss=0.0273 
[epoch 23] step 16/44: loss=0.0285 
[epoch 23] step 18/44: loss=0.0284 
[epoch 23] step 20/44: loss=0.0287 
[epoch 23] step 22/44: loss=0.0282 
[epoch 23] step 24/44: loss=0.0282 
[epoch 23] step 26/44: loss=0.0279 
[epoch 23] step 28/44: loss=0.0283 
[epoch 23] step 30/44: loss=0.0288 
[epoch 23] step 32/44: loss=0.0284 
[epoch 23] step 34/44: loss=0.0284 
[epoch 23] step 36/44: loss=0.0284 
[epoch 23] step 38/44: loss=0.0285 
[epoch 23] step 40/44: loss=0.0282 
[epoch 23] step 42/44: loss=0.0284 
[epoch 23] step 44/44: loss=0.0290 
[epoch 23] val_loss=1.8641 qwk=('0.6020', '0.5772', '0.6474') averageQWK=0.6088 macroEMD=0.1835 tailR0=('0.1739', '0.1250', '0.0000') tailR0avg=0.0996
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    4    1    0
     0   14   36    4    0
     0    3   92   29    2
     0    0   31   78    7
     0    0    0   15    8
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    2    1    0
     0    5   45    2    0
     0    8   86   27    1
     0    1   29   95    8
     0    0    1    8    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   27   40    1    0
     0   18  106   28    0
     0    0   22   77    2
     0    0    0    2    0
[epoch 24] step 2/44: loss=0.0221 
[epoch 24] step 4/44: loss=0.0248 
[epoch 24] step 6/44: loss=0.0248 
[epoch 24] step 8/44: loss=0.0241 
[epoch 24] step 10/44: loss=0.0227 
[epoch 24] step 12/44: loss=0.0228 
[epoch 24] step 14/44: loss=0.0226 
[epoch 24] step 16/44: loss=0.0222 
[epoch 24] step 18/44: loss=0.0219 
[epoch 24] step 20/44: loss=0.0213 
[epoch 24] step 22/44: loss=0.0218 
[epoch 24] step 24/44: loss=0.0223 
[epoch 24] step 26/44: loss=0.0222 
[epoch 24] step 28/44: loss=0.0222 
[epoch 24] step 30/44: loss=0.0225 
[epoch 24] step 32/44: loss=0.0226 
[epoch 24] step 34/44: loss=0.0221 
[epoch 24] step 36/44: loss=0.0219 
[epoch 24] step 38/44: loss=0.0220 
[epoch 24] step 40/44: loss=0.0216 
[epoch 24] step 42/44: loss=0.0214 
[epoch 24] step 44/44: loss=0.0210 
[epoch 24] val_loss=1.8558 qwk=('0.6117', '0.5917', '0.6617') averageQWK=0.6217 macroEMD=0.1816 tailR0=('0.1957', '0.1250', '0.0000') tailR0avg=0.1069
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    5    0    0
     0   15   36    3    0
     0    5   99   18    4
     0    0   39   68    9
     0    0    0   14    9
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    1    2    0
     0   15   34    3    0
     0   11   74   36    1
     0    1   27   99    6
     0    0    0    9    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   32   33    3    0
     0   20  107   25    0
     0    0   20   79    2
     0    0    0    2    0
[epoch 25] step 2/44: loss=0.0163 
[epoch 25] step 4/44: loss=0.0168 
[epoch 25] step 6/44: loss=0.0191 
[epoch 25] step 8/44: loss=0.0194 
[epoch 25] step 10/44: loss=0.0183 
[epoch 25] step 12/44: loss=0.0184 
[epoch 25] step 14/44: loss=0.0179 
[epoch 25] step 16/44: loss=0.0170 
[epoch 25] step 18/44: loss=0.0169 
[epoch 25] step 20/44: loss=0.0170 
[epoch 25] step 22/44: loss=0.0171 
[epoch 25] step 24/44: loss=0.0175 
[epoch 25] step 26/44: loss=0.0179 
[epoch 25] step 28/44: loss=0.0185 
[epoch 25] step 30/44: loss=0.0195 
[epoch 25] step 32/44: loss=0.0196 
[epoch 25] step 34/44: loss=0.0196 
[epoch 25] step 36/44: loss=0.0193 
[epoch 25] step 38/44: loss=0.0192 
[epoch 25] step 40/44: loss=0.0193 
[epoch 25] step 42/44: loss=0.0196 
[epoch 25] step 44/44: loss=0.0197 
[epoch 25] val_loss=1.9570 qwk=('0.6136', '0.5623', '0.6540') averageQWK=0.6100 macroEMD=0.1859 tailR0=('0.1522', '0.1250', '0.0000') tailR0avg=0.0924
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    4    1    0
     0   14   37    3    0
     0    5   89   30    2
     0    0   26   82    8
     0    0    0   16    7
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    1    2    0
     0    9   38    5    0
     0    9   72   40    1
     0    0   25  104    4
     0    0    0    9    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   28   39    1    0
     0   20  107   25    0
     0    0   22   77    2
     0    0    0    2    0
[epoch 26] step 2/44: loss=0.0149 
[epoch 26] step 4/44: loss=0.0155 
[epoch 26] step 6/44: loss=0.0174 
[epoch 26] step 8/44: loss=0.0169 
[epoch 26] step 10/44: loss=0.0157 
[epoch 26] step 12/44: loss=0.0158 
[epoch 26] step 14/44: loss=0.0152 
[epoch 26] step 16/44: loss=0.0156 
[epoch 26] step 18/44: loss=0.0162 
[epoch 26] step 20/44: loss=0.0160 
[epoch 26] step 22/44: loss=0.0156 
[epoch 26] step 24/44: loss=0.0159 
[epoch 26] step 26/44: loss=0.0156 
[epoch 26] step 28/44: loss=0.0155 
[epoch 26] step 30/44: loss=0.0156 
[epoch 26] step 32/44: loss=0.0158 
[epoch 26] step 34/44: loss=0.0155 
[epoch 26] step 36/44: loss=0.0154 
[epoch 26] step 38/44: loss=0.0158 
[epoch 26] step 40/44: loss=0.0157 
[epoch 26] step 42/44: loss=0.0155 
[epoch 26] step 44/44: loss=0.0153 
[epoch 26] val_loss=1.9734 qwk=('0.6269', '0.5948', '0.6648') averageQWK=0.6288 macroEMD=0.1806 tailR0=('0.1522', '0.1250', '0.0000') tailR0avg=0.0924
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    5    0    0
     0   15   36    3    0
     0    7   94   23    2
     0    0   31   81    4
     0    0    0   16    7
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    2    1    0
     0   12   38    2    0
     0    9   86   26    1
     0    2   30   97    4
     0    0    1    8    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   35   33    0    0
     0   26  103   23    0
     0    1   24   74    2
     0    0    0    2    0
[epoch 27] step 2/44: loss=0.0142 
[epoch 27] step 4/44: loss=0.0142 
[epoch 27] step 6/44: loss=0.0132 
[epoch 27] step 8/44: loss=0.0125 
[epoch 27] step 10/44: loss=0.0122 
[epoch 27] step 12/44: loss=0.0128 
[epoch 27] step 14/44: loss=0.0136 
[epoch 27] step 16/44: loss=0.0140 
[epoch 27] step 18/44: loss=0.0147 
[epoch 27] step 20/44: loss=0.0143 
[epoch 27] step 22/44: loss=0.0141 
[epoch 27] step 24/44: loss=0.0138 
[epoch 27] step 26/44: loss=0.0136 
[epoch 27] step 28/44: loss=0.0137 
[epoch 27] step 30/44: loss=0.0135 
[epoch 27] step 32/44: loss=0.0136 
[epoch 27] step 34/44: loss=0.0134 
[epoch 27] step 36/44: loss=0.0138 
[epoch 27] step 38/44: loss=0.0140 
[epoch 27] step 40/44: loss=0.0141 
[epoch 27] step 42/44: loss=0.0139 
[epoch 27] step 44/44: loss=0.0135 
[epoch 27] val_loss=2.0147 qwk=('0.6083', '0.5833', '0.6313') averageQWK=0.6076 macroEMD=0.1850 tailR0=('0.1739', '0.1250', '0.0000') tailR0avg=0.0996
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    4    1    0
     0   16   35    3    0
     0    5   92   25    4
     0    0   31   77    8
     0    0    0   15    8
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    2    1    0
     0    9   40    3    0
     0    9   87   25    1
     0    1   31   99    2
     0    0    1    8    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   35   31    2    0
     0   23  108   21    0
     0    1   29   70    1
     0    0    1    1    0
[epoch 28] step 2/44: loss=0.0098 
[epoch 28] step 4/44: loss=0.0099 
[epoch 28] step 6/44: loss=0.0122 
[epoch 28] step 8/44: loss=0.0134 
[epoch 28] step 10/44: loss=0.0127 
[epoch 28] step 12/44: loss=0.0126 
[epoch 28] step 14/44: loss=0.0125 
[epoch 28] step 16/44: loss=0.0120 
[epoch 28] step 18/44: loss=0.0122 
[epoch 28] step 20/44: loss=0.0117 
[epoch 28] step 22/44: loss=0.0115 
[epoch 28] step 24/44: loss=0.0114 
[epoch 28] step 26/44: loss=0.0112 
[epoch 28] step 28/44: loss=0.0114 
[epoch 28] step 30/44: loss=0.0111 
[epoch 28] step 32/44: loss=0.0109 
[epoch 28] step 34/44: loss=0.0109 
[epoch 28] step 36/44: loss=0.0108 
[epoch 28] step 38/44: loss=0.0108 
[epoch 28] step 40/44: loss=0.0107 
[epoch 28] step 42/44: loss=0.0108 
[epoch 28] step 44/44: loss=0.0106 
[epoch 28] val_loss=2.0766 qwk=('0.6046', '0.5956', '0.6229') averageQWK=0.6077 macroEMD=0.1836 tailR0=('0.1739', '0.1250', '0.0000') tailR0avg=0.0996
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    4    1    0
     0   14   37    3    0
     0    5   91   26    4
     0    0   29   80    7
     0    0    0   15    8
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    2    1    0
     0   12   37    3    0
     0   10   82   29    1
     0    1   28  100    4
     0    0    1    8    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    2    0    0
     0   30   36    2    0
     0   21  109   22    0
     0    0   29   70    2
     0    0    0    2    0
[epoch 29] step 2/44: loss=0.0085 
[epoch 29] step 4/44: loss=0.0103 
[epoch 29] step 6/44: loss=0.0109 
[epoch 29] step 8/44: loss=0.0107 
[epoch 29] step 10/44: loss=0.0105 
[epoch 29] step 12/44: loss=0.0104 
[epoch 29] step 14/44: loss=0.0102 
[epoch 29] step 16/44: loss=0.0105 
[epoch 29] step 18/44: loss=0.0102 
[epoch 29] step 20/44: loss=0.0098 
[epoch 29] step 22/44: loss=0.0095 
[epoch 29] step 24/44: loss=0.0094 
[epoch 29] step 26/44: loss=0.0094 
[epoch 29] step 28/44: loss=0.0094 
[epoch 29] step 30/44: loss=0.0095 
[epoch 29] step 32/44: loss=0.0093 
[epoch 29] step 34/44: loss=0.0092 
[epoch 29] step 36/44: loss=0.0094 
[epoch 29] step 38/44: loss=0.0093 
[epoch 29] step 40/44: loss=0.0091 
[epoch 29] step 42/44: loss=0.0094 
[epoch 29] step 44/44: loss=0.0094 
[epoch 29] val_loss=2.0596 qwk=('0.6212', '0.5683', '0.6573') averageQWK=0.6156 macroEMD=0.1807 tailR0=('0.1957', '0.1250', '0.0000') tailR0avg=0.1069
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    4    1    0
     0   14   37    3    0
     0    3   99   21    3
     0    0   31   77    8
     0    0    0   14    9
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    1    2    0
     0   12   35    5    0
     0   10   74   37    1
     0    2   23  103    5
     0    0    0    9    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   34   31    3    0
     0   23  104   25    0
     0    0   22   77    2
     0    0    0    2    0
[epoch 30] step 2/44: loss=0.0060 
[epoch 30] step 4/44: loss=0.0067 
[epoch 30] step 6/44: loss=0.0073 
[epoch 30] step 8/44: loss=0.0074 
[epoch 30] step 10/44: loss=0.0074 
[epoch 30] step 12/44: loss=0.0071 
[epoch 30] step 14/44: loss=0.0071 
[epoch 30] step 16/44: loss=0.0069 
[epoch 30] step 18/44: loss=0.0069 
[epoch 30] step 20/44: loss=0.0072 
[epoch 30] step 22/44: loss=0.0073 
[epoch 30] step 24/44: loss=0.0072 
[epoch 30] step 26/44: loss=0.0075 
[epoch 30] step 28/44: loss=0.0074 
[epoch 30] step 30/44: loss=0.0073 
[epoch 30] step 32/44: loss=0.0072 
[epoch 30] step 34/44: loss=0.0072 
[epoch 30] step 36/44: loss=0.0071 
[epoch 30] step 38/44: loss=0.0071 
[epoch 30] step 40/44: loss=0.0075 
[epoch 30] step 42/44: loss=0.0076 
[epoch 30] step 44/44: loss=0.0076 
[epoch 30] val_loss=2.1546 qwk=('0.6087', '0.5420', '0.6355') averageQWK=0.5954 macroEMD=0.1852 tailR0=('0.1739', '0.1250', '0.0000') tailR0avg=0.0996
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    4    1    0
     0   15   35    4    0
     0    3   90   29    4
     0    0   25   84    7
     0    0    0   15    8
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    1    2    0
     0    7   40    5    0
     0    9   76   36    1
     0    1   26  102    4
     0    0    1    8    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   28   38    2    0
     0   20  109   23    0
     0    0   26   73    2
     0    0    0    2    0
[epoch 31] step 2/44: loss=0.0063 
[epoch 31] step 4/44: loss=0.0055 
[epoch 31] step 6/44: loss=0.0053 
[epoch 31] step 8/44: loss=0.0054 
[epoch 31] step 10/44: loss=0.0058 
[epoch 31] step 12/44: loss=0.0059 
[epoch 31] step 14/44: loss=0.0061 
[epoch 31] step 16/44: loss=0.0059 
[epoch 31] step 18/44: loss=0.0061 
[epoch 31] step 20/44: loss=0.0060 
[epoch 31] step 22/44: loss=0.0060 
[epoch 31] step 24/44: loss=0.0061 
[epoch 31] step 26/44: loss=0.0060 
[epoch 31] step 28/44: loss=0.0060 
[epoch 31] step 30/44: loss=0.0064 
[epoch 31] step 32/44: loss=0.0063 
[epoch 31] step 34/44: loss=0.0063 
[epoch 31] step 36/44: loss=0.0064 
[epoch 31] step 38/44: loss=0.0064 
[epoch 31] step 40/44: loss=0.0064 
[epoch 31] step 42/44: loss=0.0064 
[epoch 31] step 44/44: loss=0.0069 
[epoch 31] val_loss=2.1410 qwk=('0.6119', '0.5547', '0.6480') averageQWK=0.6048 macroEMD=0.1834 tailR0=('0.1739', '0.1250', '0.0000') tailR0avg=0.0996
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    4    1    0
     0   17   33    4    0
     0    7   90   25    4
     0    0   28   82    6
     0    0    0   15    8
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    1    2    0
     0    7   41    4    0
     0    9   79   33    1
     0    0   29  100    4
     0    0    1    8    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   32   34    2    0
     0   21  107   24    0
     0    0   26   74    1
     0    0    0    2    0
[epoch 32] step 2/44: loss=0.0062 
[epoch 32] step 4/44: loss=0.0068 
[epoch 32] step 6/44: loss=0.0062 
[epoch 32] step 8/44: loss=0.0061 
[epoch 32] step 10/44: loss=0.0063 
[epoch 32] step 12/44: loss=0.0063 
[epoch 32] step 14/44: loss=0.0061 
[epoch 32] step 16/44: loss=0.0063 
[epoch 32] step 18/44: loss=0.0061 
[epoch 32] step 20/44: loss=0.0060 
[epoch 32] step 22/44: loss=0.0058 
[epoch 32] step 24/44: loss=0.0058 
[epoch 32] step 26/44: loss=0.0059 
[epoch 32] step 28/44: loss=0.0064 
[epoch 32] step 30/44: loss=0.0064 
[epoch 32] step 32/44: loss=0.0063 
[epoch 32] step 34/44: loss=0.0062 
[epoch 32] step 36/44: loss=0.0061 
[epoch 32] step 38/44: loss=0.0062 
[epoch 32] step 40/44: loss=0.0061 
[epoch 32] step 42/44: loss=0.0061 
[epoch 32] step 44/44: loss=0.0061 
[epoch 32] val_loss=2.1654 qwk=('0.6174', '0.5612', '0.6450') averageQWK=0.6079 macroEMD=0.1823 tailR0=('0.1739', '0.1250', '0.0000') tailR0avg=0.0996
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    4    1    0
     0   17   34    3    0
     0    7   91   24    4
     0    0   29   81    6
     0    0    0   15    8
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    1    2    0
     0    9   39    4    0
     0    8   77   36    1
     0    0   28  100    5
     0    0    1    8    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   30   36    2    0
     0   20  106   26    0
     0    0   24   76    1
     0    0    0    2    0
[epoch 33] step 2/44: loss=0.0048 
[epoch 33] step 4/44: loss=0.0047 
[epoch 33] step 6/44: loss=0.0047 
[epoch 33] step 8/44: loss=0.0044 
[epoch 33] step 10/44: loss=0.0052 
[epoch 33] step 12/44: loss=0.0049 
[epoch 33] step 14/44: loss=0.0048 
[epoch 33] step 16/44: loss=0.0052 
[epoch 33] step 18/44: loss=0.0055 
[epoch 33] step 20/44: loss=0.0053 
[epoch 33] step 22/44: loss=0.0053 
[epoch 33] step 24/44: loss=0.0053 
[epoch 33] step 26/44: loss=0.0052 
[epoch 33] step 28/44: loss=0.0053 
[epoch 33] step 30/44: loss=0.0052 
[epoch 33] step 32/44: loss=0.0051 
[epoch 33] step 34/44: loss=0.0051 
[epoch 33] step 36/44: loss=0.0052 
[epoch 33] step 38/44: loss=0.0052 
[epoch 33] step 40/44: loss=0.0053 
[epoch 33] step 42/44: loss=0.0053 
[epoch 33] step 44/44: loss=0.0052 
[epoch 33] val_loss=2.1764 qwk=('0.6165', '0.5634', '0.6480') averageQWK=0.6093 macroEMD=0.1820 tailR0=('0.1739', '0.1250', '0.0000') tailR0avg=0.0996
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    4    1    0
     0   16   35    3    0
     0    5   95   22    4
     0    0   30   78    8
     0    0    0   15    8
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    1    2    0
     0    9   39    4    0
     0    8   78   35    1
     0    1   25  102    5
     0    0    1    8    3
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   33   33    2    0
     0   21  105   26    0
     0    0   26   74    1
     0    0    0    2    0
[epoch 34] step 2/44: loss=0.0038 
[epoch 34] step 4/44: loss=0.0062 
[epoch 34] step 6/44: loss=0.0054 
[epoch 34] step 8/44: loss=0.0055 
[epoch 34] step 10/44: loss=0.0054 
[epoch 34] step 12/44: loss=0.0052 
