[tok] class=PreTrainedTokenizerFast fast=True src=tokenizer.json
[info] minority classes per head (from TRAIN): [[1, 5], [1, 5], [1, 5]]
>> Grad checkpointing: False
[epoch 17] step 42/44: loss=0.1110 
[epoch 17] step 44/44: loss=0.1108 
[epoch 17] val_loss=1.4389 qwk=('0.5710', '0.5641', '0.5268') averageQWK=0.5540 macroEMD=0.1974 tailR0=('0.1152', '0.0972', '0.1250') tailR0avg=0.1125
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    4    1    0
     0   15   37    3    0
     0    3   82   39    1
     0    0   34   78    4
     0    0    1   19    3
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    4    0    0
     0   16   33    4    0
     0    7   89   25    1
     0    3   36   92    2
     0    0    2    9    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   28   41    0    0
     0   20  114   17    1
     0    1   53   48    0
     0    0    0    2    0
[epoch 18] step 2/44: loss=0.1024 
[epoch 18] step 4/44: loss=0.1055 
[epoch 18] step 6/44: loss=0.1002 
[epoch 18] step 8/44: loss=0.1032 
[epoch 18] step 10/44: loss=0.0988 
[epoch 18] step 12/44: loss=0.0923 
[epoch 18] step 14/44: loss=0.0896 
[epoch 18] step 16/44: loss=0.0891 
[epoch 18] step 18/44: loss=0.0915 
[epoch 18] step 20/44: loss=0.0935 
[epoch 18] step 22/44: loss=0.0938 
[epoch 18] step 24/44: loss=0.0926 
[epoch 18] step 26/44: loss=0.0926 
[epoch 18] step 28/44: loss=0.0931 
[epoch 18] step 30/44: loss=0.0928 
[epoch 18] step 32/44: loss=0.0922 
[epoch 18] step 34/44: loss=0.0927 
[epoch 18] step 36/44: loss=0.0933 
[epoch 18] step 38/44: loss=0.0941 
[epoch 18] step 40/44: loss=0.0942 
[epoch 18] step 42/44: loss=0.0954 
[epoch 18] step 44/44: loss=0.0952 
[epoch 18] val_loss=1.4940 qwk=('0.5932', '0.5853', '0.5284') averageQWK=0.5690 macroEMD=0.1910 tailR0=('0.1152', '0.0556', '0.1250') tailR0avg=0.0986
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    6    2    1    0
     0   18   34    3    0
     0   10   83   32    0
     0    2   35   76    3
     0    0    1   19    3
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    3    0    0
     0   22   27    4    0
     0   13   92   17    0
     0    4   44   85    0
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    2    1    0    0
     0   28   41    0    0
     0   24  112   16    0
     0    1   56   45    0
     0    0    0    2    0
[epoch 19] step 2/44: loss=0.1016 
[epoch 19] step 4/44: loss=0.0920 
[epoch 19] step 6/44: loss=0.1014 
[epoch 19] step 8/44: loss=0.1000 
[epoch 19] step 10/44: loss=0.0963 
[epoch 19] step 12/44: loss=0.0946 
[epoch 19] step 14/44: loss=0.0976 
[epoch 19] step 16/44: loss=0.0957 
[epoch 19] step 18/44: loss=0.0913 
[epoch 19] step 20/44: loss=0.0905 
[epoch 19] step 22/44: loss=0.0877 
[epoch 19] step 24/44: loss=0.0864 
[epoch 19] step 26/44: loss=0.0853 
[epoch 19] step 28/44: loss=0.0842 
[epoch 19] step 30/44: loss=0.0843 
[epoch 19] step 32/44: loss=0.0838 
[epoch 19] step 34/44: loss=0.0826 
[epoch 19] step 36/44: loss=0.0818 
[epoch 19] step 38/44: loss=0.0819 
[epoch 19] step 40/44: loss=0.0803 
[epoch 19] step 42/44: loss=0.0802 
[epoch 19] step 44/44: loss=0.0794 
[epoch 19] val_loss=1.5820 qwk=('0.5929', '0.5705', '0.5746') averageQWK=0.5794 macroEMD=0.1925 tailR0=('0.2457', '0.0972', '0.1250') tailR0avg=0.1560
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    3    6    0    0
     0   17   35    3    0
     0    4   93   23    5
     0    0   33   70   13
     0    0    4   10    9
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    2    2    0
     0   17   27    9    0
     0    7   70   45    0
     0    2   13  117    1
     0    0    0   11    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   26   42    1    0
     0   15  107   30    0
     0    1   35   66    0
     0    0    0    2    0
[epoch 20] step 2/44: loss=0.0630 
[epoch 20] step 4/44: loss=0.0758 
[epoch 20] step 6/44: loss=0.0729 
[epoch 20] step 8/44: loss=0.0747 
[epoch 20] step 10/44: loss=0.0676 
[epoch 20] step 12/44: loss=0.0680 
[epoch 20] step 14/44: loss=0.0654 
[epoch 20] step 16/44: loss=0.0652 
[epoch 20] step 18/44: loss=0.0640 
[epoch 20] step 20/44: loss=0.0640 
[epoch 20] step 22/44: loss=0.0638 
[epoch 20] step 24/44: loss=0.0639 
[epoch 20] step 26/44: loss=0.0646 
[epoch 20] step 28/44: loss=0.0654 
[epoch 20] step 30/44: loss=0.0654 
[epoch 20] step 32/44: loss=0.0660 
[epoch 20] step 34/44: loss=0.0660 
[epoch 20] step 36/44: loss=0.0658 
[epoch 20] step 38/44: loss=0.0656 
[epoch 20] step 40/44: loss=0.0665 
[epoch 20] step 42/44: loss=0.0669 
[epoch 20] step 44/44: loss=0.0666 
[epoch 20] val_loss=1.6434 qwk=('0.6026', '0.5838', '0.5225') averageQWK=0.5696 macroEMD=0.1938 tailR0=('0.0935', '0.0556', '0.1250') tailR0avg=0.0913
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    4    0    0
     1   16   32    6    0
     0    3   88   34    0
     0    1   24   88    3
     0    0    2   19    2
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    1    2    0
     0   17   32    4    0
     0    5   89   28    0
     0    0   34   99    0
     0    0    2   10    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   25   43    1    0
     0   17  115   20    0
     0    1   50   51    0
     0    0    0    2    0
[epoch 21] step 2/44: loss=0.0409 
[epoch 21] step 4/44: loss=0.0534 
[epoch 21] step 6/44: loss=0.0622 
[epoch 21] step 8/44: loss=0.0619 
[epoch 21] step 10/44: loss=0.0582 
[epoch 21] step 12/44: loss=0.0573 
[epoch 21] step 14/44: loss=0.0552 
[epoch 21] step 16/44: loss=0.0533 
[epoch 21] step 18/44: loss=0.0537 
[epoch 21] step 20/44: loss=0.0525 
[epoch 21] step 22/44: loss=0.0516 
[epoch 21] step 24/44: loss=0.0510 
[epoch 21] step 26/44: loss=0.0509 
[epoch 21] step 28/44: loss=0.0508 
[epoch 21] step 30/44: loss=0.0504 
[epoch 21] step 32/44: loss=0.0497 
[epoch 21] step 34/44: loss=0.0501 
[epoch 21] step 36/44: loss=0.0510 
[epoch 21] step 38/44: loss=0.0506 
[epoch 21] step 40/44: loss=0.0504 
[epoch 21] step 42/44: loss=0.0500 
[epoch 21] step 44/44: loss=0.0519 
[epoch 21] val_loss=1.6782 qwk=('0.5881', '0.6016', '0.5403') averageQWK=0.5767 macroEMD=0.1864 tailR0=('0.1435', '0.0972', '0.1250') tailR0avg=0.1219
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     2    5    3    0    0
     1   18   33    3    0
     0    7   90   27    1
     0    1   40   69    6
     0    0    4   17    2
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    2    1    0
     0   23   26    4    0
     0    9   85   27    1
     0    2   33   96    2
     0    0    2    9    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   29   39    1    0
     0   17  114   21    0
     0    1   50   51    0
     0    0    0    2    0
[epoch 22] step 2/44: loss=0.0465 
[epoch 22] step 4/44: loss=0.0430 
[epoch 22] step 6/44: loss=0.0383 
[epoch 22] step 8/44: loss=0.0414 
[epoch 22] step 10/44: loss=0.0395 
[epoch 22] step 12/44: loss=0.0402 
[epoch 22] step 14/44: loss=0.0394 
[epoch 22] step 16/44: loss=0.0414 
[epoch 22] step 18/44: loss=0.0401 
[epoch 22] step 20/44: loss=0.0403 
[epoch 22] step 22/44: loss=0.0403 
[epoch 22] step 24/44: loss=0.0403 
[epoch 22] step 26/44: loss=0.0405 
[epoch 22] step 28/44: loss=0.0402 
[epoch 22] step 30/44: loss=0.0401 
[epoch 22] step 32/44: loss=0.0405 
[epoch 22] step 34/44: loss=0.0402 
[epoch 22] step 36/44: loss=0.0406 
[epoch 22] step 38/44: loss=0.0404 
[epoch 22] step 40/44: loss=0.0413 
[epoch 22] step 42/44: loss=0.0409 
[epoch 22] step 44/44: loss=0.0418 
[epoch 22] val_loss=1.6975 qwk=('0.6154', '0.5777', '0.5680') averageQWK=0.5870 macroEMD=0.1844 tailR0=('0.1804', '0.0972', '0.1250') tailR0avg=0.1342
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    6    2    1    0
     0   22   29    4    0
     0   12   79   33    1
     0    1   30   79    6
     0    1    0   16    6
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    4    0    0
     0   18   32    3    0
     0    9   90   22    1
     0    1   44   84    4
     0    0    2    9    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   27   41    1    0
     0   14  112   26    0
     0    1   40   61    0
     0    0    0    2    0
[epoch 23] step 2/44: loss=0.0431 
[epoch 23] step 4/44: loss=0.0381 
[epoch 23] step 6/44: loss=0.0382 
[epoch 23] step 8/44: loss=0.0361 
[epoch 23] step 10/44: loss=0.0352 
[epoch 23] step 12/44: loss=0.0361 
[epoch 23] step 14/44: loss=0.0381 
[epoch 23] step 16/44: loss=0.0372 
[epoch 23] step 18/44: loss=0.0374 
[epoch 23] step 20/44: loss=0.0389 
[epoch 23] step 22/44: loss=0.0384 
[epoch 23] step 24/44: loss=0.0373 
[epoch 23] step 26/44: loss=0.0375 
[epoch 23] step 28/44: loss=0.0376 
[epoch 23] step 30/44: loss=0.0369 
[epoch 23] step 32/44: loss=0.0365 
[epoch 23] step 34/44: loss=0.0364 
[epoch 23] step 36/44: loss=0.0359 
[epoch 23] step 38/44: loss=0.0367 
[epoch 23] step 40/44: loss=0.0363 
[epoch 23] step 42/44: loss=0.0360 
[epoch 23] step 44/44: loss=0.0373 
[epoch 23] val_loss=1.8143 qwk=('0.6223', '0.5956', '0.5307') averageQWK=0.5829 macroEMD=0.1885 tailR0=('0.1370', '0.0972', '0.1250') tailR0avg=0.1197
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    4    0    0
     0   17   35    3    0
     0    5   86   33    1
     0    1   27   83    5
     0    0    1   18    4
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    3    1    0
     0   18   28    7    0
     0    6   67   49    0
     0    1   15  117    0
     0    0    0   11    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   21   47    1    0
     0   13  115   23    1
     0    1   42   59    0
     0    0    0    2    0
[epoch 24] step 2/44: loss=0.0250 
[epoch 24] step 4/44: loss=0.0271 
[epoch 24] step 6/44: loss=0.0252 
[epoch 24] step 8/44: loss=0.0278 
[epoch 24] step 10/44: loss=0.0276 
[epoch 24] step 12/44: loss=0.0272 
[epoch 24] step 14/44: loss=0.0273 
[epoch 24] step 16/44: loss=0.0278 
[epoch 24] step 18/44: loss=0.0281 
[epoch 24] step 20/44: loss=0.0277 
[epoch 24] step 22/44: loss=0.0286 
[epoch 24] step 24/44: loss=0.0284 
[epoch 24] step 26/44: loss=0.0287 
[epoch 24] step 28/44: loss=0.0292 
[epoch 24] step 30/44: loss=0.0286 
[epoch 24] step 32/44: loss=0.0284 
[epoch 24] step 34/44: loss=0.0287 
[epoch 24] step 36/44: loss=0.0287 
[epoch 24] step 38/44: loss=0.0290 
[epoch 24] step 40/44: loss=0.0294 
[epoch 24] step 42/44: loss=0.0292 
[epoch 24] step 44/44: loss=0.0288 
[epoch 24] val_loss=1.8414 qwk=('0.6161', '0.6005', '0.5192') averageQWK=0.5786 macroEMD=0.1885 tailR0=('0.1152', '0.0556', '0.1250') tailR0avg=0.0986
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    6    3    0    0
     0   17   35    3    0
     0    6   80   38    1
     0    1   27   85    3
     0    0    1   19    3
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    2    1    0
     0   20   29    4    0
     0    8   84   30    0
     0    1   34   98    0
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   22   46    1    0
     0   15  117   20    0
     0    1   48   53    0
     0    0    0    2    0
[epoch 25] step 2/44: loss=0.0201 
[epoch 25] step 4/44: loss=0.0234 
[epoch 25] step 6/44: loss=0.0223 
[epoch 25] step 8/44: loss=0.0223 
[epoch 25] step 10/44: loss=0.0214 
[epoch 25] step 12/44: loss=0.0212 
[epoch 25] step 14/44: loss=0.0216 
[epoch 25] step 16/44: loss=0.0223 
[epoch 25] step 18/44: loss=0.0223 
[epoch 25] step 20/44: loss=0.0231 
[epoch 25] step 22/44: loss=0.0229 
[epoch 25] step 24/44: loss=0.0227 
[epoch 25] step 26/44: loss=0.0223 
[epoch 25] step 28/44: loss=0.0218 
[epoch 25] step 30/44: loss=0.0216 
[epoch 25] step 32/44: loss=0.0218 
[epoch 25] step 34/44: loss=0.0213 
[epoch 25] step 36/44: loss=0.0213 
[epoch 25] step 38/44: loss=0.0216 
[epoch 25] step 40/44: loss=0.0214 
[epoch 25] step 42/44: loss=0.0215 
[epoch 25] step 44/44: loss=0.0213 
[epoch 25] val_loss=1.8667 qwk=('0.5915', '0.5934', '0.5308') averageQWK=0.5719 macroEMD=0.1853 tailR0=('0.1804', '0.0556', '0.1250') tailR0avg=0.1203
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    6    3    0    0
     2   19   31    3    0
     0   11   95   17    2
     0    1   47   63    5
     0    0    5   12    6
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    2    1    0
     0   20   28    5    0
     0    9   79   34    0
     0    1   31  101    0
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   28   40    1    0
     0   24  112   16    0
     0    1   51   50    0
     0    0    0    2    0
[epoch 26] step 2/44: loss=0.0184 
[epoch 26] step 4/44: loss=0.0190 
[epoch 26] step 6/44: loss=0.0208 
[epoch 26] step 8/44: loss=0.0221 
[epoch 26] step 10/44: loss=0.0216 
[epoch 26] step 12/44: loss=0.0209 
[epoch 26] step 14/44: loss=0.0202 
[epoch 26] step 16/44: loss=0.0194 
[epoch 26] step 18/44: loss=0.0192 
[epoch 26] step 20/44: loss=0.0188 
[epoch 26] step 22/44: loss=0.0184 
[epoch 26] step 24/44: loss=0.0182 
[epoch 26] step 26/44: loss=0.0181 
[epoch 26] step 28/44: loss=0.0183 
[epoch 26] step 30/44: loss=0.0182 
[epoch 26] step 32/44: loss=0.0189 
[epoch 26] step 34/44: loss=0.0185 
[epoch 26] step 36/44: loss=0.0183 
[epoch 26] step 38/44: loss=0.0184 
[epoch 26] step 40/44: loss=0.0181 
[epoch 26] step 42/44: loss=0.0183 
[epoch 26] step 44/44: loss=0.0182 
[epoch 26] val_loss=1.9652 qwk=('0.6206', '0.5722', '0.5303') averageQWK=0.5744 macroEMD=0.1893 tailR0=('0.0717', '0.0972', '0.1250') tailR0avg=0.0980
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    6    3    0    0
     0   18   34    3    0
     0    7   85   33    0
     0    1   29   84    2
     0    0    1   21    1
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    3    1    0
     0   16   33    4    0
     0    9   78   35    0
     0    3   27  103    0
     0    0    1   10    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   21   46    2    0
     0   12  108   31    1
     0    1   37   64    0
     0    0    0    2    0
[epoch 27] step 2/44: loss=0.0154 
[epoch 27] step 4/44: loss=0.0175 
[epoch 27] step 6/44: loss=0.0183 
[epoch 27] step 8/44: loss=0.0164 
[epoch 27] step 10/44: loss=0.0155 
[epoch 27] step 12/44: loss=0.0151 
[epoch 27] step 14/44: loss=0.0152 
[epoch 27] step 16/44: loss=0.0149 
[epoch 27] step 18/44: loss=0.0155 
[epoch 27] step 20/44: loss=0.0159 
[epoch 27] step 22/44: loss=0.0159 
[epoch 27] step 24/44: loss=0.0164 
[epoch 27] step 26/44: loss=0.0162 
[epoch 27] step 28/44: loss=0.0167 
[epoch 27] step 30/44: loss=0.0165 
[epoch 27] step 32/44: loss=0.0161 
[epoch 27] step 34/44: loss=0.0161 
[epoch 27] step 36/44: loss=0.0159 
[epoch 27] step 38/44: loss=0.0160 
[epoch 27] step 40/44: loss=0.0159 
[epoch 27] step 42/44: loss=0.0160 
[epoch 27] step 44/44: loss=0.0157 
[epoch 27] val_loss=1.9864 qwk=('0.5893', '0.5927', '0.5338') averageQWK=0.5719 macroEMD=0.1874 tailR0=('0.0935', '0.0556', '0.1250') tailR0avg=0.0913
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    3    1    0
     0   20   32    3    0
     0    8   81   36    0
     0    1   30   81    4
     0    0    3   18    2
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    3    1    0
     0   21   28    4    0
     0   13   77   32    0
     0    2   29  102    0
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   25   43    1    0
     0   15  115   21    1
     0    1   46   55    0
     0    0    0    2    0
[epoch 28] step 2/44: loss=0.0143 
[epoch 28] step 4/44: loss=0.0127 
[epoch 28] step 6/44: loss=0.0135 
[epoch 28] step 8/44: loss=0.0129 
[epoch 28] step 10/44: loss=0.0130 
[epoch 28] step 12/44: loss=0.0133 
[epoch 28] step 14/44: loss=0.0136 
[epoch 28] step 16/44: loss=0.0137 
[epoch 28] step 18/44: loss=0.0134 
[epoch 28] step 20/44: loss=0.0139 
[epoch 28] step 22/44: loss=0.0135 
[epoch 28] step 24/44: loss=0.0132 
[epoch 28] step 26/44: loss=0.0131 
[epoch 28] step 28/44: loss=0.0128 
[epoch 28] step 30/44: loss=0.0126 
[epoch 28] step 32/44: loss=0.0125 
[epoch 28] step 34/44: loss=0.0131 
[epoch 28] step 36/44: loss=0.0129 
[epoch 28] step 38/44: loss=0.0127 
[epoch 28] step 40/44: loss=0.0125 
[epoch 28] step 42/44: loss=0.0126 
[epoch 28] step 44/44: loss=0.0124 
[epoch 28] val_loss=2.0245 qwk=('0.5895', '0.6240', '0.5628') averageQWK=0.5921 macroEMD=0.1859 tailR0=('0.0717', '0.0972', '0.1250') tailR0avg=0.0980
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    4    0    0
     0   20   32    3    0
     0    9   84   31    1
     0    1   33   78    4
     0    0    3   19    1
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    3    1    0
     0   22   27    4    0
     0   12   70   40    0
     0    1   19  113    0
     0    0    1   10    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   32   36    1    0
     0   22  109   20    1
     0    1   45   56    0
     0    0    0    2    0
[epoch 29] step 2/44: loss=0.0085 
[epoch 29] step 4/44: loss=0.0096 
[epoch 29] step 6/44: loss=0.0093 
[epoch 29] step 8/44: loss=0.0099 
[epoch 29] step 10/44: loss=0.0100 
[epoch 29] step 12/44: loss=0.0101 
[epoch 29] step 14/44: loss=0.0101 
[epoch 29] step 16/44: loss=0.0108 
[epoch 29] step 18/44: loss=0.0109 
[epoch 29] step 20/44: loss=0.0111 
[epoch 29] step 22/44: loss=0.0112 
[epoch 29] step 24/44: loss=0.0113 
[epoch 29] step 26/44: loss=0.0115 
[epoch 29] step 28/44: loss=0.0120 
[epoch 29] step 30/44: loss=0.0117 
[epoch 29] step 32/44: loss=0.0115 
[epoch 29] step 34/44: loss=0.0113 
[epoch 29] step 36/44: loss=0.0113 
[epoch 29] step 38/44: loss=0.0113 
[epoch 29] step 40/44: loss=0.0112 
[epoch 29] step 42/44: loss=0.0110 
[epoch 29] step 44/44: loss=0.0108 
[epoch 29] val_loss=2.0598 qwk=('0.6162', '0.5895', '0.5574') averageQWK=0.5877 macroEMD=0.1862 tailR0=('0.1152', '0.0556', '0.1250') tailR0avg=0.0986
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    3    1    0
     0   19   32    4    0
     0    7   84   34    0
     0    1   25   87    3
     0    0    1   19    3
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    3    1    0
     0   20   29    4    0
     0   10   76   36    0
     0    2   27  103    1
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   28   40    1    0
     0   15  119   18    0
     0    1   47   54    0
     0    0    0    2    0
[epoch 30] step 2/44: loss=0.0155 
[epoch 30] step 4/44: loss=0.0141 
[epoch 30] step 6/44: loss=0.0125 
[epoch 30] step 8/44: loss=0.0120 
[epoch 30] step 10/44: loss=0.0112 
[epoch 30] step 12/44: loss=0.0106 
[epoch 30] step 14/44: loss=0.0112 
[epoch 30] step 16/44: loss=0.0111 
[epoch 30] step 18/44: loss=0.0108 
[epoch 30] step 20/44: loss=0.0108 
[epoch 30] step 22/44: loss=0.0108 
[epoch 30] step 24/44: loss=0.0106 
[epoch 30] step 26/44: loss=0.0104 
[epoch 30] step 28/44: loss=0.0101 
[epoch 30] step 30/44: loss=0.0102 
[epoch 30] step 32/44: loss=0.0101 
[epoch 30] step 34/44: loss=0.0099 
[epoch 30] step 36/44: loss=0.0098 
[epoch 30] step 38/44: loss=0.0096 
[epoch 30] step 40/44: loss=0.0095 
[epoch 30] step 42/44: loss=0.0096 
[epoch 30] step 44/44: loss=0.0096 
[epoch 30] val_loss=2.0890 qwk=('0.5884', '0.5785', '0.5248') averageQWK=0.5639 macroEMD=0.1890 tailR0=('0.0717', '0.0556', '0.1250') tailR0avg=0.0841
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    3    1    0
     0   20   31    4    0
     0    9   81   35    0
     0    1   32   81    2
     0    0    1   21    1
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    3    1    0
     0   19   30    4    0
     0    9   88   25    0
     0    2   37   92    2
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   26   42    1    0
     0   14  119   19    0
     0    1   52   49    0
     0    0    0    2    0
[epoch 31] step 2/44: loss=0.0084 
[epoch 31] step 4/44: loss=0.0078 
[epoch 31] step 6/44: loss=0.0075 
[epoch 31] step 8/44: loss=0.0077 
[epoch 31] step 10/44: loss=0.0078 
[epoch 31] step 12/44: loss=0.0073 
[epoch 31] step 14/44: loss=0.0077 
[epoch 31] step 16/44: loss=0.0075 
[epoch 31] step 18/44: loss=0.0077 
[epoch 31] step 20/44: loss=0.0077 
[epoch 31] step 22/44: loss=0.0079 
[epoch 31] step 24/44: loss=0.0078 
[epoch 31] step 26/44: loss=0.0080 
[epoch 31] step 28/44: loss=0.0079 
[epoch 31] step 30/44: loss=0.0078 
[epoch 31] step 32/44: loss=0.0078 
[epoch 31] step 34/44: loss=0.0077 
[epoch 31] step 36/44: loss=0.0077 
[epoch 31] step 38/44: loss=0.0076 
[epoch 31] step 40/44: loss=0.0076 
[epoch 31] step 42/44: loss=0.0078 
[epoch 31] step 44/44: loss=0.0078 
[epoch 31] val_loss=2.0904 qwk=('0.5922', '0.6032', '0.5374') averageQWK=0.5776 macroEMD=0.1864 tailR0=('0.1152', '0.0556', '0.1250') tailR0avg=0.0986
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    4    0    0
     0   19   33    3    0
     0    7   88   29    1
     0    1   36   75    4
     0    0    3   17    3
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    3    1    0
     0   20   29    4    0
     0   12   76   34    0
     0    2   23  108    0
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   28   40    1    0
     0   19  110   23    0
     0    1   48   53    0
     0    0    0    2    0
[epoch 32] step 2/44: loss=0.0069 
[epoch 32] step 4/44: loss=0.0067 
[epoch 32] step 6/44: loss=0.0069 
[epoch 32] step 8/44: loss=0.0081 
[epoch 32] step 10/44: loss=0.0076 
[epoch 32] step 12/44: loss=0.0073 
[epoch 32] step 14/44: loss=0.0073 
[epoch 32] step 16/44: loss=0.0073 
[epoch 32] step 18/44: loss=0.0071 
[epoch 32] step 20/44: loss=0.0069 
[epoch 32] step 22/44: loss=0.0069 
[epoch 32] step 24/44: loss=0.0069 
[epoch 32] step 26/44: loss=0.0068 
[epoch 32] step 28/44: loss=0.0070 
[epoch 32] step 30/44: loss=0.0069 
[epoch 32] step 32/44: loss=0.0069 
[epoch 32] step 34/44: loss=0.0069 
[epoch 32] step 36/44: loss=0.0069 
[epoch 32] step 38/44: loss=0.0067 
[epoch 32] step 40/44: loss=0.0067 
[epoch 32] step 42/44: loss=0.0067 
[epoch 32] step 44/44: loss=0.0066 
[epoch 32] val_loss=2.1466 qwk=('0.5971', '0.5924', '0.5256') averageQWK=0.5717 macroEMD=0.1881 tailR0=('0.0935', '0.0556', '0.1250') tailR0avg=0.0913
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    3    1    0
     0   18   33    4    0
     0    6   80   39    0
     0    1   26   86    3
     0    0    1   20    2
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    3    1    0
     0   19   30    4    0
     0   10   81   31    0
     0    1   31  101    0
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   26   42    1    0
     0   17  114   21    0
     0    1   50   51    0
     0    0    0    2    0
[epoch 33] step 2/44: loss=0.0064 
[epoch 33] step 4/44: loss=0.0070 
[epoch 33] step 6/44: loss=0.0078 
[epoch 33] step 8/44: loss=0.0077 
[epoch 33] step 10/44: loss=0.0072 
[epoch 33] step 12/44: loss=0.0071 
[epoch 33] step 14/44: loss=0.0066 
[epoch 33] step 16/44: loss=0.0065 
[epoch 33] step 18/44: loss=0.0065 
[epoch 33] step 20/44: loss=0.0064 
[epoch 33] step 22/44: loss=0.0063 
[epoch 33] step 24/44: loss=0.0062 
[epoch 33] step 26/44: loss=0.0062 
[epoch 33] step 28/44: loss=0.0065 
[epoch 33] step 30/44: loss=0.0065 
[epoch 33] step 32/44: loss=0.0064 
[epoch 33] step 34/44: loss=0.0063 
[epoch 33] step 36/44: loss=0.0062 
[epoch 33] step 38/44: loss=0.0062 
[epoch 33] step 40/44: loss=0.0063 
[epoch 33] step 42/44: loss=0.0062 
[epoch 33] step 44/44: loss=0.0062 
[epoch 33] val_loss=2.1321 qwk=('0.5913', '0.5915', '0.5382') averageQWK=0.5737 macroEMD=0.1861 tailR0=('0.0935', '0.0556', '0.1250') tailR0avg=0.0913
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    4    0    0
     0   20   31    4    0
     0    9   81   35    0
     0    1   34   77    4
     0    0    2   19    2
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    3    1    0
     0   20   29    4    0
     0   10   83   29    0
     0    2   31  100    0
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    1    2    0    0
     0   27   41    1    0
     0   15  114   23    0
     0    1   48   53    0
     0    0    0    2    0
[epoch 34] step 2/44: loss=0.0051 
[epoch 34] step 4/44: loss=0.0045 
[epoch 34] step 6/44: loss=0.0048 
[epoch 34] step 8/44: loss=0.0049 
[epoch 34] step 10/44: loss=0.0051 
[epoch 34] step 12/44: loss=0.0049 
